sveitarfelag,ar,hluti,heildarskuldir,eignir,tekjur,skatttekjur_an_jofnundarsjóðs,framlag_jofnunarsjods,gjold,afskriftir,fjarmagnslidir,oreglulegir_lidir,rekstrarnidurstada,breyting_lifeyrisskuldbindinga,afborganir_langtimalana,adrar_fjarmognunarhreyfingar,eigid_fe,veltufjarmunir,skammtimakrofur_eigin_fyrirtaeki,handbaert_fe,skammtimaskuldir,fjarfestingarhreyfingar,nyjar_langtimaskuldir,launagjold,veltufe,mannfjoldi,eiginfjarhlutfall,framlegd,framlegd_hlutf,handbaert_fe_per_ibui,hlutf_jofnunarsjods_skottum,jofnunarsjodur_a_ibua,launagjold_per_ibui,launagjold_hlutf_gjold,utgjold_jofnunarsjod,netto_jofnunarsjod,netto_jofnunarsjod_per_ibui,nettoskuldir,nettoskuldir_hlutf_tekjur,rekstrarnidurstada_hlutf,rekstur_3_ar,tekjur_3_ar,rekstur_3_ar_hlutf_tekjur,skattur_a_ibua,skuldahlutfall,skuldir_hlutf_tekjur,skuldir_per_ibui,timi_borga_skuldir,veltufe_hlutf_tekjur,veltufjarhlutfall,cpi,hlutf_jofnunarsjod_utgjold,skuldaaukning_2021,skuldaaukning,rekstrarnidurstada_kjortimabil,tekjur_kjortimabil,rekstrarnidurstada_hlutf_kjortimabil,rekstrarnidurstada_per_ibui_kjortimabil
Seltjarnarnesbær,2019,A og B-hluti,5060924600.000001,9475769900,4714417200,3258225700,351026500,4600151400,184023400,-97840700,-9539300,6885799.999999817,120301500,-72856000,141624200,4414845000,583389500,0,45416000,797696200,-645309000,-5780000,2606442400,385533000,4664,0.46590884398744215,298289200,0.06327170196137924,9737.564322469983,0.0972574041791815,75262.97169811321,558842.7101200686,0.5665992645372498,82973742.72,268052757.28,57472.71811320755,4477535100.000001,0.9497536832336351,0.0014605835054224343,-262404900.00000036,13459498600,-0.0194958896908686,698590.4159519726,0.5340911560125579,1.0734995197285468,1085103.9022298458,11.613882858276726,0.08177744642540334,0.7313429598887397,0.8682723192225333,0.002918457611122587,0.013060549865619997,0.7764487213259322,-925648800.0000006,18870956200,-0.04905150487286917,-198211.73447537486
Skaftárhreppur,2019,A-hluti,258348000,781339000,693996000,430510000,119047000,697833000,20672000,-1582000,0,-5419000,527000,-17332000,-248000,522991000,135754000,8012000,20507000,105282000,-105158000,0,303187000,17671000,583,0.6693522273942553,16835000,0.024258064887982062,35174.95711835335,0.21662357134928678,204197.25557461407,520046.31217838766,0.4344692784663379,12214329.600000001,106832670.4,183246.43293310463,130606000,0.18819416826609953,-0.007808402353904057,130469000,1971099000,0.0661909929435305,738439.1080617496,0.33064777260574474,0.3722615115937268,443135.5060034305,7.390979571048611,0.025462682782033327,1.289432191637697,0.8682723192225333,4.2961787690080363e-4,0.008580341945150893,0.5913991786504045,89983000,2839992000,0.031684244180969524,150347.53550543025
Skaftárhreppur,2019,A og B-hluti,235092000,758094000,710924000,428454000,119047000,705760000,23100000,-7550000,0,-2386000,527000,-17332000,-75000,523002000,123044000,0,20507000,82026000,-113319000,0,303187000,25658000,583,0.689890699570238,28264000,0.039756710984577816,35174.95711835335,0.21743704577708534,204197.25557461407,520046.31217838766,0.4295893788256631,12512262.4,106534737.6,182735.39897084047,112048000,0.15760897086045766,-0.003356195598966978,73222000,2061714000,0.03551511024322481,734912.5214408233,0.31010930042976204,0.3306851365265486,403245.28301886795,4.366981058539247,0.036091058959888823,1.5000609562821545,0.8682723192225333,4.400971468392136e-4,-0.016634532828756265,0.5813726896387997,100732000,2861738000,0.03519958850181253,168307.43525480368
Skagabyggð,2019,A-hluti,4174700,125119600,118672700,45944700,68330000,93372300,517000,406500,0,25706899.999999993,0,0,102500,120944900,94284100,25434900,59808400,4174700,0,0,9257300,26224000,90,0.9666343242785304,25817400,0.21755129865588294,664537.7777777778,0.597945126961611,759222.2222222222,102858.88888888889,0.09914396453766267,2088639.52,66241360.48,736015.1164444444,-64674500,-0.544982123099921,0.21662016622188585,24105899.999999993,291682700,0.08264425692713347,510496.6666666667,0.033365675721469645,0.03517826762178664,46385.555555555555,0,0.22097752895147746,22.584640812513474,0.8682723192225333,7.346427561554532e-5,0.08760461163002309,0.24202562467389413,17402899.999999993,413937700,0.0420423169960117,190716.71232876705
Skagabyggð,2019,A og B-hluti,18661199.999999996,133781799.99999999,120384500,45944700,68330000,95925100,4654700,-311700.00000000006,0,24147699.999999993,0,-2794900,0,115120600,68849200,0,59808400,7438799.999999999,0,0,9257300,29229200,90,0.8605101740296514,29114100,0.24184259601526775,664537.7777777778,0.597945126961611,759222.2222222222,102858.88888888889,0.0965055027307764,2118767.2,66211232.8,735680.3644444444,-50188000,-0.4168975241829305,0.20058811557966344,48719599.999999985,326461200,0.14923549873614378,510496.6666666667,0.13948982597034865,0.15501331151435604,207346.66666666663,0,0.24279869916808228,9.255417540463517,0.8682723192225333,7.452396454988903e-5,-0.12439208450564432,0.6977192851267477,18643699.999999993,421063500,0.04427764458329918,204314.5205479451
Skeiða- og Gnúpverjahreppur,2019,A-hluti,303804000,1056895000,692331000,555921000,52064000,725936000,19045000,5559000,0,-28046000,0,-2856000,60086000,753091000,114481000,4925000,841000,195018000,-96267000,40000000,296014000,-10688000,626,0.7125504425699809,-14560000,-0.0210304030875405,1343.4504792332268,0.08563369162068143,83169.32907348243,472865.81469648564,0.40776872892376187,12185025.600000001,39878974.4,63704.431948881786,194248000,0.2805709985541598,-0.040509525068211594,212646000,2256165000,0.09425108535944844,888052.7156549521,0.2874495574300191,0.4388132266213704,485309.90415335464,100000,-0.01543770248623852,0.5870278640945964,0.8682723192225333,4.285871594830666e-4,0.43856789628080795,0.8825892818234903,88923000,3071847000,0.02894773079518609,141428.2306163022
Skeiða- og Gnúpverjahreppur,2019,A og B-hluti,330200000,1056821000,712248000,555450000,52064000,739761000,29279000,-8486000,-568000,-36567000,0,-5656000,52692000,726621000,117056000,0,7706000,157638000,-89573000,40000000,296014000,-4134000,626,0.6875535213626527,1766000,0.0024794734418348667,12309.904153354633,0.08570008263184058,83169.32907348243,472865.81469648564,0.40014815595847847,12535564.8,39528435.2,63144.465175718855,213144000,0.2992553155642417,-0.05134026350372342,49836000,2199121000,0.022661781684591254,887300.319488818,0.3124464786373473,0.46360256539856903,527476.0383386582,100000,-0.005804158102234053,0.7425620725967089,0.8682723192225333,4.4091676837740214e-4,0.412402458558939,0.8878730841624093,33380000,3166015000,0.010543222315750242,53089.46322067594
Skorradalshreppur,2019,A-hluti,53177000,194951000,112858000,91206000,4034000,121389000,928000,5146000,0,-3385000,0,0,-13268000,141774000,156077000,35401000,94751000,53177000,116000,0,20259000,-2491000,58,0.7272288934142426,-7603000,-0.06736784277587765,1633637.9310344828,0.042356152876942464,69551.72413793103,349293.1034482759,0.166893211081729,1986300.8,2047699.2,35305.15862068965,-67499000,-0.5980878626238282,-0.029993443087774015,3713000,266023000,0.01395743977024543,1572517.2413793104,0.27277110658575743,0.47118502897446346,916844.8275862068,100000,-0.022071984263410657,2.935047106831901,0.8682723192225333,6.98646884870675e-5,NA,0.6661196778193935,-66547000,334758000,-0.19879136570298545,-1056301.5873015872
Skorradalshreppur,2019,A og B-hluti,90481000,225987000,114101000,90967000,4034000,124021000,1381000,4120000,0,-5800000,0,-350000,7000,135506000,130828000,0,95306000,67213000,-3682000,0,20259000,-3798000,58,0.59961856212968,-8539000,-0.07483720563360531,1643206.896551724,0.042462710918832434,69551.72413793103,349293.1034482759,0.16335136791349852,2008177.6,2025822.4,34927.972413793104,-40347000,-0.3536077685559285,-0.05083215747451819,-6827000,304713000,-0.02240468900243836,1568396.551724138,0.40038143787032,0.7929904207675655,1560017.2413793104,100000,-0.0332862989807276,1.9464686890928837,0.8682723192225333,7.063416701574446e-5,NA,0.8641929321872015,-72015000,338625000,-0.2126688815060908,-1143095.238095238
Skútustaðahreppur,2019,A-hluti,287554000,761038000,530939000,405896000,65306000,554179000,23350000,5602000,0,-17638000,6535000,0,3068000,473484000,296316000,161170000,66830000,204934000,-100399000,0,302425000,12008000,502,0.6221555296844573,110000,2.071801092027521e-4,133127.49003984063,0.13859448813884492,130091.63346613546,602440.2390438247,0.5457171780237071,9344526.4,55961473.6,111477.0390438247,152408000,0.28705369166702766,-0.0332203887828922,343202000,1555298000,0.22066639319281578,808557.7689243028,0.3778444703155427,0.541595173833529,572816.733067729,12.692205196535642,0.022616534102787703,1.4459094147384035,0.8682723192225333,3.286775225560893e-4,0.5047167435666309,0.47315455015154556,76779000,2196965000,0.03494775747451598,155659.401926001
Skútustaðahreppur,2019,A og B-hluti,299687000,931232000,603091000,404841000,65306000,579798000,34568000,5109000,0,28402000,6535000,0,55849000,631545000,153782000,0,69807000,217067000,-184434000,0,302425000,37565000,502,0.6781822360056355,57861000,0.09594074526066547,139057.7689243028,0.13890549126124382,130091.63346613546,602440.2390438247,0.521604075902297,10614401.600000001,54691598.4,108947.40717131474,145905000,0.24192866416510941,0.047094053799509525,185244000,1666413000,0.1111633190571605,806456.1752988048,0.32181776399436446,0.49691837550220447,596986.0557768925,3.8840676161320378,0.06228744915775563,0.7084540717842878,0.8682723192225333,3.7334318209036155e-4,0.4597029260418253,0.4901651946352633,138145000,2389659000,0.05780950336428754,280070.9579320831
Snæfellsbær,2019,A-hluti,1473162000,4432369000,2107350000,1328569000,529165000,1867721000,75634000,-21369000,0,218260000,33983000,-139961000,10519000,2959207000,268910000,0,112223000,355064000,-327589000,0,1058786000,352017000,1674,0.6676355240278957,315263000,0.14960163238190144,67038.82915173238,0.28484433185805935,316108.1242532855,632488.6499402629,0.5668865960172852,37089360,492075640,293951.99522102746,1204252000,0.5714532469689421,0.10357083540940043,395105799.99999976,6614518800,0.05973311316312228,793649.3428912783,0.3323644759721043,0.6990590077585593,880025.0896057348,3.4210052355426015,0.16704249412769592,0.757356420250997,0.8682723192225333,0.0013045539641250215,-0.07168056928483346,0.7708890308745567,348730399.9999999,8495710400,0.04104782102742107,209196.40071985597
Snæfellsbær,2019,A og B-hluti,1796250000,5697167000,2652444000,1328569000,529165000,2271391000,132091000,-56021000,0,325032000,34049000,-197500000,-16535000,3900917000,407996000,0,243228000,303505000,-401979000,0,1292868000,524564000,1674,0.6847117172447288,513144000,0.19346082330107628,145297.49103942653,0.28484433185805935,316108.1242532855,772322.5806451613,0.5691965848240131,46683014.400000006,482481985.6,288221.01887694147,1388254000,0.5233867331412086,0.12254057013079259,668626399.9999999,7271119400,0.09195645996405999,793649.3428912783,0.3152882827552712,0.677205626207377,1073028.6738351255,2.6464911812476646,0.19776628648898903,1.3442809838388166,0.8682723192225333,0.0016419941323556262,-0.10195269119483263,0.8714177876442781,768291399.9999998,10812695400,0.07105456794796973,460882.6634673064
Strandabyggð,2019,A-hluti,585655000,956962000,586787000,284170000,203630000,592562000,22996000,-33008000,0,-38783000,3452000,-41305000,15663000,371307000,126992000,77889000,193000,157811000,-48164000,48000000,344896000,-2366000,449,0.3880060023282011,17221000,0.029347957606422774,429.84409799554567,0.4174456744567446,453518.93095768377,768142.5389755011,0.5820420479207239,10327451.200000001,193302548.8,430517.9260579065,536552000,0.9143897189269701,-0.06609382961790224,-57664000,1862712000,-0.030957013215140074,632895.3229398663,0.611993997671799,0.9980708502403768,1304354.1202672606,100000,-0.004032127501120509,0.8047094309015215,0.8682723192225333,3.632501990400404e-4,0.07015391978273122,0.8334056707816002,-116282000,2451631000,-0.04743046567774677,-259558.0357142857
Strandabyggð,2019,A og B-hluti,748933000,1042147000,624960000,283362000,203630000,632204000,32600000,-41209000,1747000,-46706000,3452000,-59704000,12690000,293214000,53435000,0,193000,168952000,-60010000,63500000,366874000,-482000,449,0.2813557012590354,25356000,0.040572196620583714,429.84409799554567,0.41813828563918914,453518.93095768377,817091.3140311803,0.5803095203446988,10999296,192630704,429021.61247216037,695498000,1.1128680235535073,-0.07473438300051204,-91532000,1888620000,-0.0484650167847423,631095.7683741648,0.7186442987409646,1.1983694956477215,1668002.2271714923,100000,-7.712493599590374e-4,0.31627326104455705,0.8682723192225333,3.86881175608975e-4,0.037558242314436274,0.8682959009057055,-136711000,2647534000,-0.05163710834308455,-305158.48214285716
Stykkishólmsbær,2019,A-hluti,1986515000,3037989000,1343382000,797541000,270490000,1244074000,62609000,-66516000,0,32792000,12782000,-142117000,8934000,1051474000,239429000,57668000,68897000,447154000,-103268000,103000000,815323000,141753000,1201,0.3461085606300747,161917000,0.12052938032517929,57366.361365528726,0.25326043906965245,225220.64945878435,678870.1082431307,0.6553653560801046,23643523.200000003,246846476.8,205534.1189009159,1804754000,1.343440659469905,0.02441003378041391,-308404000,4225904000,-0.07297941458206339,664064.1132389675,0.6538914393699253,1.4787417130793772,1654050.7910074939,12.731681163714349,0.1055195022711336,0.5354508737481941,0.8682723192225333,8.316199556002562e-4,-0.049080432820082565,0.8392061123653225,-592178000,5443007000,-0.10879611214903821,-495235.62617604015
Stykkishólmsbær,2019,A og B-hluti,2311500000,3238323000,1720812000,792839000,270490000,1554125000,81717000,-95630000,9470000,80527000,12782000,-191125000,-10500000,926823000,175506000,0,70261000,374626000,-109485000,121170000,1037848000,195256000,1201,0.2862046188721755,248404000,0.14435278229115092,58502.08159866778,0.2543803470045489,225220.64945878435,864153.2056619484,0.6678021394675461,30286291.200000003,240203708.8,200003.08809325562,2135994000,1.2412709813739096,0.04679593122316674,118832000,4676963000,0.025407941007871988,660149.0424646129,0.7137953811278245,1.3432612045941101,1924646.128226478,10.939453845208343,0.11346736308207986,0.4684832339453215,0.8682723192225333,0.0010652678084389906,-0.03375638633291855,0.8395639279896412,-76381000,6942951000,-0.01100122988049318,-63877.06460380514
Súðavíkurhreppur,2019,A-hluti,67724000,627174000,303592000,126028000,141218000,275792000,12973000,-2317000,0,25483000,0,-3437000,5783000,559450000,278425000,145558000,86149000,53637000,-33252000,0,147240000,39442000,204,0.8920172073459678,40773000,0.1343019578908535,422299.01960784313,0.5284195086175284,692245.0980392157,721764.7058823529,0.5338806056738411,5343219.2,135874780.8,666052.8470588236,-65143000,-0.2145741653271496,0.08393831194497879,65113000,928618000,0.0701181756115001,617784.3137254902,0.10798279265403221,0.22307570686974623,331980.39215686277,0,0.12991778439484572,5.190912989167925,0.8682723192225333,1.8793847584722213e-4,0.18675386115255055,0.8053943487774712,138027000,1205268000,0.11451975826123319,682457.3547589617
Súðavíkurhreppur,2019,A og B-hluti,69744000,615671000,324570000,124597000,141218000,293817000,22849000,-3357000,0,27396000,0,-4406000,-697000,545927000,165692000,0,115147000,32401000,-33252000,0,151567000,51871000,204,0.8867187182764821,53602000,0.16514773392488524,564446.0784313725,0.5312642251189738,692245.0980392157,742975.4901960784,0.5158551070904679,5712432,135505568,664242.9803921569,-95948000,-0.29561573774532457,0.08440706165079952,71915000,950621000,0.07565054843097302,610769.6078431372,0.11328128172351792,0.21488122747019134,341882.35294117645,0,0.15981452383153094,5.113792784173328,0.8682723192225333,2.0092489626120873e-4,0.09875779577827615,1.2640049295902278,150356000,1295120000,0.1160942615356106,743416.563658838
Suðurnesjabær,2019,A-hluti,3043108000,7429490000,3812284000,2644396000,766329000,3664900000,187068000,-101007000,0,46377000,85946000,-112505000,-95625000,4386382000,1012384000,171109000,499064000,448948000,-268641000,0,1800047000,354662000,3480,0.5904014945844197,334452000,0.0877300851667924,143409.19540229885,0.22468214235976222,220209.4827586207,517254.8850574713,0.4911585582144124,67096198.400000006,699232801.6,200928.9659770115,2201833000,0.5775626894533565,0.012165148241841374,156716000,11308747500,0.013857944922724644,759883.908045977,0.4095985054155803,0.7982374870287733,874456.3218390804,6.208257439477587,0.09303136912150302,2.255013943708403,0.8682723192225333,0.002359992504600752,-0.06805142391754226,0.8086075517491795,60723200.00000017,16011677700,0.0037924320697512023,17237.442339081732
Suðurnesjabær,2019,A og B-hluti,4086593000,8154300000,4014698000,2637680000,766329000,3810998000,225298000,-166475000,0,37225000,100886000,-170765000,-39324000,4067707000,876986000,0,499585000,504060000,-367351000,0,1848916000,422353000,3480,0.49884196068332043,428998000,0.10685685448818318,143558.908045977,0.2251254329821102,220209.4827586207,531297.7011494252,0.4851527080308098,70658684.8,695670315.2,199905.26298850577,3209607000,0.7994641190943876,0.009272179376879656,136804799.99999982,11678667800,0.01171407581265389,757954.0229885058,0.5011580393166796,1.0179079472478378,1174308.3333333333,7.599346991734402,0.10520168640331104,1.7398444629607586,0.8682723192225333,0.0024852967901225686,-0.06525882779895731,0.8208634165781511,-6912200.000000186,16869209800,-4.097524473256706e-4,-1962.1602441275102
